dialogue_id,utterance,domain,active_intent,slots,requested_slots
SNG0737.json,Hi. I am trying to find some information on a restaurant called India House. Have you heard of it?,restaurant,find_restaurant,{'restaurant-name': ['india house']},[]
SSNG0256.json,I need a place to stay. A guesthouse would be great.,restaurant,NONE,{},[]
SSNG0291.json,I need to find a place to stay that includes free wifi and doesn't need to have free parking.,restaurant,NONE,{},[]
PMUL4726.json,I'll be heading to Cambridge. Leaving from Stevenage. Can you tell me about this?,restaurant,NONE,{},[]
MUL0307.json,"Hi there! I'm searching for a relatively cheap Portuguese restaurant here in Cambridge, do you have any recommendations?",restaurant,find_restaurant,"{'restaurant-food': ['portuguese'], 'restaurant-pricerange': ['cheap']}",[]
PMUL3556.json,Could you help me find a place to stay with free parking and free wifi?,restaurant,NONE,{},[]
PMUL2029.json,Are there any museums in Cambridge?,attraction,find_attraction,{'attraction-type': ['museum']},[]
SNG0612.json,I would like a cheap restaurant in the east!,restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-pricerange': ['cheap']}",[]
MUL1259.json,Are there any 4-star places to stay that also have free wifi?,restaurant,NONE,{},[]
MUL2109.json,I was hoping to book lodging in the Cambridge Belfry.,restaurant,NONE,{},[]
MUL0377.json,Can you tell me the location of an Indian restaurant in the centre?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['indian']}",[]
SNG02183.json,I'm going to cocum.,restaurant,NONE,{},[]
SNG01261.json,I am looking for a place to stay. The hotel should include free wifi and should be in the type of hotel,restaurant,NONE,{},[]
PMUL3007.json,i need places to go in town,restaurant,NONE,{},[]
PMUL3667.json,I am looking for activities tomorrow within the town.,restaurant,NONE,{},[]
PMUL0511.json,"I'd like to leave Cambridge on Wednesday, please.",restaurant,find_restaurant,{},[]
PMUL3724.json,i need a place to stay,restaurant,NONE,{},[]
PMUL4973.json,I am leaving from Cambridge.,restaurant,NONE,{},[]
WOZ20272.json,I need the name and phone number for a cantonese restaurant on the west side of town.,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-food': ['cantonese']}",['restaurant-phone']
PMUL4684.json,I am planning a trip in Cambridge,restaurant,NONE,{},[]
SNG0717.json,I'm looking for a place to dine in the moderate price range in the east.,restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-pricerange': ['moderate']}",[]
SSNG0119.json,I need help finding a place to eat called curry garden.,restaurant,find_restaurant,{'restaurant-name': ['curry garden']},[]
SNG0350.json,I will be traveling on Saturday and want to leave from peterborough.,restaurant,NONE,{},[]
SNG0696.json,What fancy restaurants are there on the east side of town?,restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-pricerange': ['expensive']}",[]
MUL1721.json,I'm looking for information on parks in Cambridge.,attraction,find_attraction,{'attraction-type': ['park']},[]
PMUL3420.json,do you have information about attractions in the west?,attraction,find_attraction,{'attraction-area': ['west']},[]
PMUL3211.json,I am planning a trip in Cambridge looking for a restaurant.,restaurant,find_restaurant,{},[]
MUL1949.json,Looking to go to Stansted Airport on Sunday,restaurant,NONE,{},[]
PMUL1745.json,I will be traveling on sunday and departing from london kings cross.,restaurant,NONE,{},[]
PMUL4398.json,i need a place to dine in the center thats expensive,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
SNG1013.json,"Guten Tag, I am staying overnight in Cambridge and need a place to sleep. I need free parking and internet.",restaurant,NONE,{},[]
PMUL0121.json,Hi there! Can you give me some info on Cityroomz?,restaurant,NONE,{},[]
PMUL3484.json,I am looking for a hotel named alyesbray lodge guest house.,restaurant,NONE,{},[]
SNG0389.json,I want to leave on Tuesday.,restaurant,NONE,{},[]
SNG01520.json,I am looking for a restaurant. I would like something cheap that has Chinese food.,restaurant,find_restaurant,"{'restaurant-food': ['chinese'], 'restaurant-pricerange': ['cheap']}",[]
PMUL3951.json,Saturday leaving Cambridge anytime after 20:00 please,restaurant,find_restaurant,{},[]
PMUL0843.json,I'm looking for an expensive restaurant in the centre if you could help me.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL2979.json,I'm looking for a places to go and see during my upcoming trip to Cambridge.,restaurant,NONE,{},[]
MUL1681.json,"From Cambridge, which is why I asked the Cambridge TownInfo centre.",restaurant,NONE,{},[]
MUL0928.json,"Yeah, could you recommend a good gastropub?",restaurant,find_restaurant,{'restaurant-food': ['gastropub']},[]
WOZ20645.json,"I want to find an expensive restaurant and serves european food. Can i also have the address, phone number and its area. ?",restaurant,find_restaurant,"{'restaurant-food': ['european'], 'restaurant-pricerange': ['expensive']}","['restaurant-area', 'restaurant-phone', 'restaurant-address']"
SNG02152.json,I will be departing from Primavera.,restaurant,NONE,{},[]
PMUL2460.json,Where's a good place to eat crossover food in Cambridge?,restaurant,find_restaurant,{'restaurant-food': ['crossover']},[]
MUL0358.json,I want a restaurant in the north of Cambridge that is within a moderate price range.,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-pricerange': ['moderate']}",[]
PMUL4450.json,Yes. Give me the ref number please.,restaurant,NONE,{},[]
PMUL1251.json,I want to leave on Wednesday from Cambridge.,restaurant,NONE,{},[]
PMUL1842.json,I need a place to stay that has free wifi.,restaurant,NONE,{},[]
PMUL4896.json,"Hi, I'm traveling to Cambridge soon and am looking forward to seeing some local tourist attractions.",restaurant,NONE,{},[]
MUL2431.json,Can you help me book a table at a chinese restaurant that's in the centre of town?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['chinese']}",[]
SNG1375.json,"I need to leave a little after 8:00 on Sunday, and I'm leaving from Cambridge.",restaurant,NONE,{},[]
PMUL1031.json,I want to leave on Sunday.,restaurant,NONE,{},[]
WOZ20027.json,I am looking for a restaurant that is in the expensive price range and in the south part of town.,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['expensive']}",[]
PMUL4827.json,Can you help me find an expensive Chinese food restaurant?,restaurant,find_restaurant,"{'restaurant-food': ['chinese'], 'restaurant-pricerange': ['expensive']}",[]
PMUL3086.json,I am planning a vacation and really could use some help finding a good place to stay in town. I've never been to Cambridge before.,restaurant,NONE,{},[]
SNG0598.json,"I'm looking to go to dinner tonight and am in the mood for some good Bistro in the centre of town, can you find me some options?",restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['bistro']}",[]
SNG01162.json,I am looking for a particular restaurant. Its name is called travellers rest,restaurant,find_restaurant,{'restaurant-name': ['travellers rest']},[]
PMUL1146.json,"I want to leave after 16:45, depart from Birmingham New Street.",restaurant,NONE,{},[]
SSNG0018.json,"Heya, can you find me an expensive restaurant with north african food?",restaurant,find_restaurant,"{'restaurant-food': ['african'], 'restaurant-pricerange': ['expensive']}",[]
MUL2293.json,I'm planning a trip to Cambridge and I was told the A and B Guest House was a great place to stay. Can you give me information about it?,restaurant,NONE,{},[]
PMUL1586.json,I am traveling on Sunday,restaurant,NONE,{},[]
SNG0039.json,I need it to pick me up from gourmet burger kitchen.,restaurant,NONE,{},[]
SSNG0142.json,I am looking for a restaurant.,restaurant,find_restaurant,{},[]
SNG01795.json,I plan to leave from stevenage to go to Cambridge.,restaurant,NONE,{},[]
PMUL4433.json,"Yes, departing from Cambridge. We'll be leaving on Tuesday, hopefully after 15:15.",restaurant,NONE,{},[]
SNG1116.json,I am getting ready to go off to college. I thought while I was in town maybe I could visit one.,attraction,find_attraction,{'attraction-type': ['college']},[]
SNG1165.json,I am looking for a high priced hotel in the north side of town,restaurant,NONE,{},[]
PMUL3460.json,"Hi, what can you tell me about the bangkok city restaurant?",restaurant,find_restaurant,{'restaurant-name': ['bangkok city']},[]
PMUL2583.json,"I'm looking for a hotel, can you help?",restaurant,NONE,{},[]
MUL1914.json,Departing from ely to cambridge.,restaurant,NONE,{},[]
PMUL2097.json,Please find me a place to dine that's expensive and in the centre.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL0949.json,I'm looking for a particular restaurant called ask. Please give me information on that restaurant.,restaurant,find_restaurant,{'restaurant-name': ['ask']},[]
PMUL3847.json,What fun places can I visit in the East?,attraction,find_attraction,{'attraction-area': ['east']},[]
PMUL2710.json,"Hi, I am traveling to Cambridge and am super excited to see some local tourist attractions. I am looking for some suggestions on places to go in town.",restaurant,NONE,{},[]
WOZ20385.json,"Hey, I'm up south can you give me a place to eat?",restaurant,find_restaurant,{'restaurant-area': ['south']},[]
PMUL0172.json,I will be staying in Cambridge. I need a hotel with wifi.,restaurant,NONE,{},[]
PMUL3867.json,Can you assist me in finding me an Expensive Restaurant in Cambridge where I can dine? The restaurant should be serving British foods.,restaurant,find_restaurant,"{'restaurant-food': ['british'], 'restaurant-pricerange': ['expensive']}",[]
SNG01373.json,I would like to arrive at one o'clock p.m. because I am meeting my husband there when he goes on his lunch break.,restaurant,NONE,{},[]
PMUL3555.json,I am planning a trip in Cambridge.,restaurant,NONE,{},[]
SNG01958.json,"Hi, I am trying to find the police station that's closest to my location please.",restaurant,NONE,{},[]
SNG0935.json,I live in the centre of town and want to see if I can find a reasonable room for my parents to stay while they are visiting.,restaurant,NONE,{},[]
PMUL3529.json,I am looking for information in Cambridge. I need a place to dine.,restaurant,find_restaurant,{},[]
PMUL1576.json,I'll be leaving this place on Saturday.,restaurant,NONE,{},[]
SNG0143.json,"Hello, I need information on the parkside police station.",restaurant,NONE,{},[]
PMUL2676.json,I would like to find a cheap hotel to stay at where there is free parking. Do you have any suggestions?,restaurant,NONE,{},[]
MUL0485.json,"I am looking for a place to go in the centre, of type multiple sports.",attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['multiple sports']}",[]
SNG1382.json,I am looking for a 4 star place to stay.,restaurant,NONE,{},[]
SSNG0095.json,I'm looking for a place to eat. I would like it to be an expensive restaurant in the centre.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL1969.json,I would like to find out information about a hotel called Warkworth House.,restaurant,NONE,{},[]
MUL0015.json,"I need a hotel with free wifi and free parking, thank you",restaurant,NONE,{},[]
MUL0969.json,"Hi, I need a moderate price range restaurant in the centre of town.",restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['moderate']}",[]
PMUL0800.json,We will be on the west side of town and would like to find a place to eat while there.,restaurant,find_restaurant,{'restaurant-area': ['west']},[]
PMUL3610.json,I am planning a trip in Cambridge,restaurant,NONE,{},[]
MUL1151.json,"I am traveling to Cambridge and excited about seeing location attractions. Could you help me find a place to go, like a college?",attraction,find_attraction,{'attraction-type': ['college']},[]
PMUL1873.json,I'm looking for a hotel that includes free wifi and free parking.,restaurant,NONE,{},[]
PMUL4349.json,Let's find me an expensiove place to eat in the centre,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
SNG0509.json,I would like to eat in the Center of town at a expensive place.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL1566.json,Can you help me find a place to stay that's four stars and has free wifi?,restaurant,NONE,{},[]
PMUL3566.json,I don't know if this is possible but can you please get me some information on the alexander bed and breakfast?,restaurant,NONE,{},[]
PMUL1209.json,I'd like to leave on wednesday and should arrive by 13:00,restaurant,NONE,{},[]
PMUL0115.json,I need a place to eat that is expensive.,restaurant,find_restaurant,{'restaurant-pricerange': ['expensive']},[]
PMUL3769.json,I am planning a trip in Cambridge,restaurant,NONE,{},[]
SNG0819.json,"Hello, I'm looking for a place to stay in town. I'd like a place with free parking and a 2 star rating, please.",restaurant,NONE,{},[]
PMUL1714.json,I want to depart from London and arrive in Cambridge.,restaurant,NONE,{},[]
PMUL2135.json,"Hi, I am planning a trip and could use some help with a particular attraction.",restaurant,NONE,{},[]
PMUL1941.json,I need to leave Wednesday and arrive after 11:15.,restaurant,NONE,{},[]
MUL0616.json,From Cambridge and I want to arrive by 20:30.,restaurant,NONE,{},[]
SNG0952.json,Can you help me in finding a suitable guesthouse please?,restaurant,NONE,{},[]
PMUL1254.json,Can you help me find a place to go on the east side of town where I can enjoy multiple sports? Thanks.,attraction,find_attraction,"{'attraction-area': ['east'], 'attraction-type': ['multiple sports']}",[]
WOZ20556.json,"Hi, I want a moderately priced restaurant located in the south part of town.",restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['moderate']}",[]
WOZ20251.json,I would like inexpensive Turkish food.,restaurant,find_restaurant,"{'restaurant-food': ['turkish'], 'restaurant-pricerange': ['cheap']}",[]
PMUL1961.json,Hi! Would you please help me find a hotel to stay at?,restaurant,NONE,{},[]
SNG1239.json,"monday, after 11:15",restaurant,NONE,{},[]
WOZ20364.json,I would like a restaurant that serves world food,restaurant,find_restaurant,{'restaurant-food': ['world']},[]
PMUL2160.json,Can you find me an expensive restaurant in the north?,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-pricerange': ['expensive']}",[]
MUL0564.json,"Hello, do you have any information regarding interesting theatres to visit in the centre of town?",attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['theatre']}",[]
PMUL1398.json,I am leaving cambridge on Tuesday and going to Birmingham new street.,restaurant,NONE,{},[]
WOZ20486.json,I need a South restaurant with british food.,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-food': ['british']}",[]
SNG0702.json,Are you able to find me a french expensive restaurant?,restaurant,find_restaurant,"{'restaurant-food': ['french'], 'restaurant-pricerange': ['expensive']}",[]
PMUL2406.json,I want to know where I can go in the town centre of Cambridge.,restaurant,find_restaurant,{},[]
PMUL4611.json,I will be leaving after 15:15 on Tuesday.,restaurant,NONE,{},[]
SNG0220.json,"I'm looking for a hospital, specifically the Addenbrookes Hospital.",restaurant,NONE,{},[]
SNG0818.json,Could you help me find a 0 star hotel?,restaurant,NONE,{},[]
SSNG0100.json,"Good morning, I need help finding a restaurant that serves bistro in the moderate price range.",restaurant,find_restaurant,"{'restaurant-food': ['bistro'], 'restaurant-pricerange': ['moderate']}",[]
PMUL2534.json,I'm looking for a hotel called Kirkwood House please.,restaurant,NONE,{},[]
SSNG0144.json,Can you help me find a moderately priced place to eat located in the centre?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['moderate']}",[]
SNG01330.json,"Yes, could you help me find the Parkside Police Station please?",restaurant,NONE,{},[]
PMUL3268.json,Can you help me find a place to stay that is expensive and includes free parking?,restaurant,NONE,{},[]
SNG01431.json,I am departing from sheep's green and lammas land park fen causeway.,restaurant,NONE,{},[]
SNG1111.json,"Good Morning, I am looking for a place to on the east side that has entertainment",attraction,find_attraction,"{'attraction-area': ['east'], 'attraction-type': ['entertainment']}",[]
PMUL0788.json,I want to find an expensive restaurant in the centre of town.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL0540.json,What are my options for cheap restaurants in the city center?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['cheap']}",[]
MUL1101.json,I would like a guesthouse in the moderate price range. Do you think you could find one for me?,restaurant,NONE,{},[]
SSNG0343.json,I am looking for a hotel that gives me free parking and free wifi.,restaurant,NONE,{},[]
MUL2257.json,I would like to arrive wednesday at 16:45.,restaurant,NONE,{},[]
WOZ20580.json,Is there any place here in the centre that serves corsica food?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['corsica']}",[]
PMUL0135.json,I need a cheap place to eat on the south side of town.,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['cheap']}",[]
WOZ20389.json,I am looking for a cheap restaurant that serves Scandinavian food,restaurant,find_restaurant,"{'restaurant-food': ['scandinavian'], 'restaurant-pricerange': ['cheap']}",[]
SNG0189.json,Please find for me the location of Addenbrookes Hospital.,restaurant,NONE,{},[]
SNG01669.json,I am looking for a place to stay. The hotel should include free wifi and should be in the type of hotel,restaurant,NONE,{},[]
PMUL3659.json,on wednesday by 8 15 please,restaurant,NONE,{},[]
MUL0526.json,I'm looking for a multiple sports attraction in the area of center.,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['multiple sports']}",[]
SSNG0297.json,Can you find me a 3 star hotel in the centre?,restaurant,NONE,{},[]
PMUL2797.json,I am sorry I mean I want a nightclub to go in the wast side of town.,attraction,find_attraction,"{'attraction-area': ['west'], 'attraction-type': ['nightclub']}",[]
MUL0905.json,I'm looking for some place to go in the town centre. Something sports related.,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['multiple sports']}",[]
PMUL1547.json,I want to leave by 19:30.,restaurant,NONE,{},[]
MUL0932.json,I'm looking for a restaurant that serves international food.,restaurant,find_restaurant,{'restaurant-food': ['international']},[]
SNG01433.json,I want to find a hospital in town,restaurant,NONE,{},[]
PMUL2035.json,I need a three star hotel with internet. Can you help?,restaurant,NONE,{},[]
PMUL1820.json,I'm looking for a hotel called city centre north b and b,restaurant,NONE,{},[]
PMUL0917.json,I am look for a hotel near the beach near the main strip,restaurant,NONE,{},[]
WOZ20210.json,I'm looking for an expensive restaurant in the south part of town,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['expensive']}",[]
SNG1390.json,I am looking for information about a hotel called the autumn house.,restaurant,NONE,{},[]
SNG0238.json,Could you find me a hospital in town?,restaurant,NONE,{},[]
PMUL1303.json,Could you check for a bus?,restaurant,NONE,{},[]
MUL0216.json,"I will be departing leicester going to cambridge, sorry for the confusion. I need to leave after 11:45 also.",restaurant,NONE,{},[]
MUL2656.json,I am looking for a place to stay.,restaurant,NONE,{},[]
PMUL4420.json,I am leaving peterborough.,restaurant,NONE,{},[]
WOZ20407.json,"I want to find a restaurant in the east part of town. It serves chinese food. What is the address, phone number, and postcode?",restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-food': ['chinese']}","['restaurant-phone', 'restaurant-postcode', 'restaurant-address']"
SNG01549.json,I want a hospital in town.,restaurant,NONE,{},[]
PMUL4983.json,Is there anything interesting to see in the centre of town?,attraction,find_attraction,{'attraction-area': ['centre']},[]
PMUL3111.json,I'm looking for a cheap place to stay. Can you help?,restaurant,NONE,{},[]
SNG0121.json,I've just been robbed. I need to report it.,restaurant,NONE,{},[]
PMUL2904.json,"No, but I am looking for a nightclub to go to. What ones are there?",attraction,find_attraction,{'attraction-type': ['nightclub']},[]
PMUL2517.json,"I'm looking for a hotel, is that something you help with?",restaurant,NONE,{},[]
SNG0375.json,I would like to book a hotel room for two.,restaurant,NONE,{},[]
PMUL1007.json,Not really but I am departing from Cambridge and going to Birmingham New Street.,restaurant,NONE,{},[]
MUL2572.json,Can you book a hotel for me? I would like a 3 star hotel or greater in downtown Cambridge for tonight for 2 people.,restaurant,NONE,{},[]
PMUL4498.json,i am looking for information in Cambridge.,restaurant,NONE,{},[]
PMUL3762.json,I'd like to find out more about expensive restaurants in the city centre.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
SNG02339.json,I want to eat at an expensive gastropub restaurant,restaurant,find_restaurant,"{'restaurant-food': ['gastropub'], 'restaurant-pricerange': ['expensive']}",[]
PMUL3489.json,I need a list of cheap places to stay that include free parking.,restaurant,NONE,{},[]
PMUL2893.json,"Hi, I am planning a trip and need some suggestions. I am looking for places to go in town.",restaurant,NONE,{},[]
PMUL2791.json,"Hi, I am planning a trip to your beautiful town and am looking for places to go when I get there. Can you help me?",restaurant,NONE,{},[]
PMUL0366.json,I need a place to eat in the centre of town.,restaurant,find_restaurant,{'restaurant-area': ['centre']},[]
MUL1467.json,I need to find a place to eat in the centre of Cambridge.,restaurant,find_restaurant,{'restaurant-area': ['centre']},[]
PMUL3499.json,Thursday. I need to arrive by 12:45.,restaurant,NONE,{},[]
SNG0150.json,I have been robbed and need to know how I can get help.,restaurant,NONE,{},[]
WOZ20505.json,I want something that's moderately priced. Any type of food.,restaurant,find_restaurant,"{'restaurant-food': ['dontcare'], 'restaurant-pricerange': ['moderate']}",['restaurant-food']
WOZ20484.json,I am looking for a cheap restaurant.,restaurant,find_restaurant,{'restaurant-pricerange': ['cheap']},[]
PMUL0141.json,I'm looking to get some info about a hotel called Home from Home,restaurant,NONE,{},[]
PMUL3901.json,I already told you.,restaurant,NONE,{},[]
MUL0907.json,I am looking for a restaurant in the centre of town.,restaurant,find_restaurant,{'restaurant-area': ['centre']},[]
PMUL2037.json,I'd like to find out more about taking a tour of Trinity College.,attraction,find_attraction,"{'attraction-name': ['trinity college'], 'attraction-type': ['college']}",[]
MUL1315.json,"Hi, I need a hotel on the west side, please.",restaurant,NONE,{},[]
MUL0812.json,I'm looking for an expensive restaurant in the center of town.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
SNG0761.json,"Hey, I need a place to stay with free wifi and free parking.",restaurant,NONE,{},[]
SNG01729.json,"I'm hurt and I need to find a hospital. Oh, and one with an oncology department!",hospital,find_hospital,{'hospital-department': ['oncology']},[]
PMUL3447.json,I need to leave after 21:15. Can you book this for four people? I need a reference number.,restaurant,NONE,{},[]
SNG02348.json,I'm going to saint johns chop house.,restaurant,NONE,{},[]
SNG02229.json,I'll be departing from j restaurant.,restaurant,NONE,{},[]
PMUL4372.json,Please find me an expensive place to dine on the South side of town,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['expensive']}",[]
MUL1403.json,Any time that lets me arrive by 08:45.,restaurant,NONE,{},[]
PMUL0319.json,I'm looking for an expensive restaurant in the south.,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['cheap']}",[]
SNG0868.json,I am looking for a certain hotel. Could you see if you might have any info on it?,restaurant,NONE,{},[]
PMUL0029.json,I am looking for a place to stay,restaurant,NONE,{},[]
PMUL2321.json,I'm looking for a place to dine in the centre in the moderate price range.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['moderate']}",[]
PMUL4214.json,i am looking for places to go in town. The attraction should be in the type of college and should be in the centre.,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['college']}",[]
SSNG0159.json,Can you help me find a cheap restaurant in the centre?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['cheap']}",[]
PMUL1073.json,I want to leave on Wednesday and arrive by 15:30.,restaurant,NONE,{},[]
PMUL1489.json,I would like to go to a theatre in town. How many are there and where are they?,attraction,find_attraction,{'attraction-type': ['theatre']},[]
SNG0606.json,I would like a restaurant in the centre and in the moderate price range.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['moderate']}",[]
PMUL2273.json,"Hello, can I please have some information on the types of museums that are available in Cambridge and their location?",attraction,find_attraction,{'attraction-type': ['museum']},[]
SNG0462.json,Hi! Can you give me some information on the Royal Spice restaurant?,restaurant,find_restaurant,{'restaurant-name': ['royal spice']},[]
PMUL2619.json,"Hi, I am planning my Cambridge trip and could use some help with a particular attraction.",restaurant,NONE,{},[]
SNG0147.json,"Yes I need the nearest police station, I was in a car accident.",restaurant,NONE,{},[]
SNG0306.json,It will be for Thursday.,restaurant,NONE,{},[]
SNG0157.json,where is the Addenbrookes Hospital?,hospital,find_hospital,{},[]
PMUL3822.json,"Hi, I could use help with my planning. I am trying to find a place to stay.",restaurant,NONE,{},[]
WOZ20144.json,"Hello, I am looking for a restaurant that serves Portuguese food.",restaurant,find_restaurant,{'restaurant-food': ['portuguese']},[]
PMUL4957.json,I am looking for some places to go in town. I'm so excited about seeing some of the local attractions.,restaurant,NONE,{},[]
MUL1306.json,I am looking for an expensive gastropub restaurant in Cambridge,restaurant,find_restaurant,"{'restaurant-food': ['gastropub'], 'restaurant-pricerange': ['expensive']}",[]
MUL1867.json,"Hi, can you suggest some tourist sites to visit in Cambridge?",restaurant,NONE,{},[]
PMUL1401.json,"Hi, I'm curious about attractions located in the center of town.",attraction,find_attraction,{'attraction-area': ['centre']},[]
MUL1951.json,I am trying to find a museum to go to while I am in Cambridge on holiday.,attraction,find_attraction,{'attraction-type': ['museum']},[]
PMUL2639.json,I'm looking for an attraction in the category of swimming pool.,attraction,find_attraction,{'attraction-type': ['swimmingpool']},[]
PMUL1169.json,Can you help me find a concert hall?,attraction,find_attraction,{'attraction-type': ['concerthall']},[]
PMUL0490.json,"I'm looking for lodgings on the east side, in the expensive price range.",restaurant,find_restaurant,{},[]
SNG01268.json,I am looking for a place to stay. The hotel should be in the type of guesthouse and doesn't need to include internet,restaurant,NONE,{},[]
SNG02286.json,I've been robbed. Can I get some help?,restaurant,NONE,{},[]
MUL1032.json,I am looking for Warkworth House hotel. Any information on it?,restaurant,NONE,{},[]
SNG0947.json,"Hi, I need a place to stay with free wifi and in a moderate price range.",restaurant,NONE,{},[]
MUL0793.json,I am going from Cambridge to Leicester.,restaurant,NONE,{},[]
PMUL0735.json,"I want to leave on Sunday, please.",restaurant,find_restaurant,{},[]
MUL1307.json,I am looking for a hotel in Cambridge.,restaurant,NONE,{},[]
PMUL1437.json,"I'll be departing Bishops Stortford. My departure time is flexible, but I need to arrive by 16:30.",restaurant,NONE,{},[]
MUL0347.json,I would like to go to Stevenage please and depart from Cambridge.,restaurant,NONE,{},[]
SNG0957.json,Can you give me some information on the Avalon Hotel?,restaurant,NONE,{},[]
WOZ20087.json,Looking for a restaurant on the South part of town?,restaurant,find_restaurant,{'restaurant-area': ['south']},[]
WOZ20373.json,I am looking for a French restaurant.,restaurant,find_restaurant,{'restaurant-food': ['french']},[]
SNG0514.json,I'm looking for an expensive restaurant in the center of town.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL2735.json,Hi! I'm looking for an attraction named Kambar.,attraction,find_attraction,{'attraction-name': ['kambar']},[]
MUL2406.json,I'm looking for a cheap portuguese restaurant,restaurant,find_restaurant,"{'restaurant-food': ['portuguese'], 'restaurant-pricerange': ['cheap']}",[]
PMUL2294.json,I'm looking for some cheap Chinese food. Got any restaurants that fit the bill?,restaurant,find_restaurant,"{'restaurant-food': ['chinese'], 'restaurant-pricerange': ['cheap']}",[]
MUL1464.json,I'm looking for an indonesian restaurant that's moderate in price.,restaurant,find_restaurant,"{'restaurant-food': ['indonesian'], 'restaurant-pricerange': ['moderate']}",[]
PMUL4223.json,I'm in the mood for some modern eclectic food so please find me a cheap restaurant that sells some,restaurant,find_restaurant,"{'restaurant-food': ['modern eclectic'], 'restaurant-pricerange': ['cheap']}",[]
PMUL2032.json,"Yes, I am looking forward to trying some local restaurants when I am there. Can you help me find a place to dine?",restaurant,find_restaurant,{},[]
SSNG0079.json,I'm looking for an inexpensive African restaurant.,restaurant,find_restaurant,"{'restaurant-food': ['african'], 'restaurant-pricerange': ['cheap']}",[]
PMUL0840.json,Stansted Airport please.,restaurant,NONE,{},[]
SSNG0218.json,I am looking for the Limehouse hotel.,restaurant,NONE,{},[]
PMUL4625.json,"I am staying in the centre of cambridge, can you tell me about places to go there?",attraction,find_attraction,{'attraction-area': ['centre']},[]
SNG0161.json,where is the Addenbrookes Hospital?,restaurant,NONE,{},[]
SNG1306.json,i am looking for a particular restaurant. Its name is called restaurant two two.,restaurant,find_restaurant,{'restaurant-name': ['restaurant two two']},[]
PMUL0850.json,"Hi, I'm going to be visiting soon, and I am interested in trying a restaruant called Curry Prince. Could you give me more information about it?",restaurant,find_restaurant,{'restaurant-name': ['curry prince']},[]
PMUL3633.json,i need somewhere to go.,restaurant,NONE,{},[]
MUL2079.json,"I need a cheap place to stay, what would you recommend?",restaurant,NONE,{},[]
PMUL2118.json,I am looking for a place to visit in town that is architecture.,attraction,find_attraction,{'attraction-type': ['architecture']},[]
